User NSID,score,pid,matched_aid
10727420@N00,5.0978804,104,30
10727420@N00,4.3520374,482,26
10727420@N00,4.848172,626,10
10727420@N00,4.5574474,189,63, 64
10727420@N00,5.017399,155,68
10727420@N00,5.1822886,420,79
10727420@N00,4.721491,104,30
10727420@N00,4.402313,151,68
10727420@N00,5.133339,189,63, 64
10727420@N00,5.163798,420,79
10727420@N00,3.7246966,688,41
10727420@N00,5.4984937,1293,6
10727420@N00,5.0453806,610,10, 13
10727420@N00,4.4956613,234,88
10727420@N00,5.14535,1293,6
10727420@N00,4.2398043,234,88
10727420@N00,2.7618642,1293,6
10727420@N00,4.2121286,1293,6
10727420@N00,4.7991667,1293,6
10727420@N00,4.2530026,687,41
10727420@N00,4.6335993,1293,6
10727420@N00,5.1521883,189,63, 64
10727420@N00,4.1453686,464,26
10727420@N00,5.2479477,104,30
10727420@N00,5.003663,626,10
10727420@N00,4.4547048,425,79
10727420@N00,4.221386,482,26
10727420@N00,5.025552,234,88
10727420@N00,4.9192314,1293,6
10727420@N00,4.7496142,679,41
10727420@N00,4.528696,687,41
10727420@N00,4.9642115,1293,6
10727420@N00,5.1427608,214,88
10727420@N00,4.1816406,694,41
10727420@N00,2.8732285,626,10
10727420@N00,4.4575076,626,10
10727420@N00,4.5559664,697,41
10727420@N00,4.661291,1293,6
10727420@N00,4.8420687,323,70
10727420@N00,4.5023313,687,41
10727420@N00,4.998208,608,10, 13
10727420@N00,4.758026,214,88
10727420@N00,4.275387,626,10
10727420@N00,4.5168753,214,88
10727420@N00,5.3638444,605,13
10727420@N00,4.270376,189,63, 64
10727420@N00,4.144144,420,79
10727420@N00,4.8398433,104,30
10727420@N00,4.0300584,421,79
10727420@N00,5.1343517,605,13
10727420@N00,4.902012,626,10
10727420@N00,4.084861,1293,6
10727420@N00,4.2239485,465,26
10727420@N00,5.2155137,432,88
10727420@N00,4.370311,135,30
10727420@N00,4.172078,1292,6
10727420@N00,5.16977,319,69
10727420@N00,4.547468,104,30
10727420@N00,4.729911,608,10, 13
10727420@N00,4.7477674,694,41
10727420@N00,4.9598064,151,68
10727420@N00,4.9306383,1293,6
10727420@N00,4.1745367,697,41
10727420@N00,4.8032227,1293,6
10727420@N00,4.8551917,189,63, 64
10727420@N00,5.032592,123,30
11060230@N03,4.345027,322,70
11060230@N03,5.455358,104,30
11060230@N03,5.217403,610,10, 13
11060230@N03,4.915147,12,43
11060230@N03,4.4853044,626,10
11060230@N03,4.8312054,622,10, 20
11060230@N03,5.118801,12,43
11060230@N03,5.166547,136,30
11060230@N03,5.783604,104,30
11060230@N03,4.548005,671,41
11060230@N03,4.7766585,699,41
11060230@N03,4.9244413,18,43
11060230@N03,4.7805395,12,43
11060230@N03,4.9810553,109,30
11060230@N03,4.3765707,18,43
11060230@N03,5.0002275,108,30
11060230@N03,4.556154,18,43
11060230@N03,5.3348527,12,43
11060230@N03,5.351343,616,10, 20
11060230@N03,5.2770724,104,30
11060230@N03,5.0955553,12,43
11060230@N03,4.7525673,621,20
11060230@N03,4.8734674,12,43
11060230@N03,4.4250126,18,43
11060230@N03,4.620441,18,43
11060230@N03,4.8129025,626,10
11060230@N03,4.134512,610,10, 13
11060230@N03,5.5365076,130,30
11060230@N03,4.8200088,17,43
11060230@N03,5.1872954,626,10
11060230@N03,5.0105705,626,10
11060230@N03,4.7382846,18,43
11060230@N03,5.4673476,104,30
11060230@N03,5.622444,104,30
11060230@N03,4.9312,699,41
11060230@N03,4.403674,18,43
11060230@N03,5.6445093,608,10, 13
11060230@N03,4.679088,136,30
11060230@N03,5.043676,136,30
11060230@N03,4.987689,626,10
11060230@N03,4.197801,18,43
11060230@N03,5.3084455,626,10
11060230@N03,5.180048,626,10
11094863@N04,5.134198,353,76
11094863@N04,4.178188,369,76
11219327@N02,3.9907107,433,88
11241023@N03,4.3198385,248,88
11241023@N03,5.0915933,248,88
11241023@N03,4.7298985,248,88
11241023@N03,4.7066507,248,88
11241023@N03,4.9593825,248,88
11241023@N03,4.981862,248,88
11241023@N03,3.7203376,248,88
11241023@N03,4.6322384,248,88
11241023@N03,4.31774,248,88
11241023@N03,4.876632,248,88
11241023@N03,5.2951736,248,88
11241023@N03,4.3629646,248,88
11241023@N03,4.411416,248,88
11241023@N03,4.8912234,248,88
11241023@N03,4.972479,248,88
11241023@N03,4.6629987,248,88
11241023@N03,5.407407,248,88
11241023@N03,4.298272,248,88
11241023@N03,5.4216843,248,88
11241023@N03,5.003868,248,88
11241023@N03,4.400421,248,88
11241023@N03,4.951415,248,88
11241023@N03,4.384202,248,88
11241023@N03,4.896261,248,88
11241023@N03,4.1738358,248,88
11241023@N03,4.7331686,248,88
11241023@N03,4.412242,248,88
11241023@N03,5.09653,248,88
11241023@N03,4.7790813,248,88
11241023@N03,4.6227236,248,88
11241023@N03,4.348759,248,88
11241023@N03,4.7370167,248,88
11241023@N03,4.913568,248,88
11241023@N03,4.3540535,248,88
11241023@N03,4.2560554,248,88
11241023@N03,4.3318477,248,88
11241023@N03,4.2411404,248,88
11241023@N03,4.2737503,248,88
11241023@N03,5.2675576,248,88
11241023@N03,5.022106,248,88
11241023@N03,4.6013904,248,88
11241023@N03,4.712911,248,88
11241023@N03,4.5858564,248,88
11241023@N03,4.5966115,248,88
11241023@N03,4.9147453,248,88
11241023@N03,4.865906,248,88
11241023@N03,4.392432,248,88
11241023@N03,4.3768125,248,88
11241023@N03,4.4219646,248,88
11241023@N03,5.378935,248,88
11241023@N03,5.1012807,248,88
11241023@N03,4.175707,248,88
11241023@N03,4.7284803,248,88
11241023@N03,5.1952972,248,88
11241023@N03,4.148418,248,88
11241023@N03,4.520732,248,88
11241023@N03,4.680064,248,88
11241023@N03,4.066814,248,88
11241023@N03,4.425645,248,88
11241023@N03,4.340059,248,88
11241023@N03,4.7614427,248,88
11241023@N03,5.5068393,248,88
11241023@N03,5.2119017,248,88
11241023@N03,4.624115,248,88
11241023@N03,4.444826,248,88
11241023@N03,4.622845,248,88
11241023@N03,5.204375,248,88
11241023@N03,4.1531534,248,88
11241023@N03,4.9486017,248,88
11241023@N03,5.2549453,248,88
11241023@N03,4.3451705,248,88
11241023@N03,5.1237855,248,88
11241023@N03,4.6335354,248,88
11241023@N03,4.0887976,248,88
11241023@N03,4.6884665,248,88
11241023@N03,5.410623,248,88
11241023@N03,4.278161,248,88
11241023@N03,5.3053446,248,88
11241023@N03,5.0055156,248,88
11241023@N03,5.0480537,248,88
11241023@N03,4.5159693,248,88
11241023@N03,4.334944,248,88
11241023@N03,5.369077,248,88
11241023@N03,4.4844046,248,88
11241023@N03,4.0878925,248,88
11241023@N03,4.7008886,248,88
11241023@N03,4.44928,248,88
11241023@N03,5.0524907,248,88
11241023@N03,4.445924,248,88
11241023@N03,4.967819,248,88
11241023@N03,4.797736,248,88
11241023@N03,4.803913,248,88
11241023@N03,4.5824003,248,88
11241023@N03,5.680488,248,88
11241023@N03,4.6164064,248,88
11241023@N03,4.3296824,248,88
11241023@N03,5.549903,248,88
11241023@N03,4.48336,248,88
11241023@N03,4.408051,248,88
11241023@N03,4.769069,248,88
11241023@N03,5.0521913,248,88
11241023@N03,5.0377107,248,88
11241023@N03,4.8561254,248,88
11241023@N03,4.158657,248,88
11241023@N03,5.3470073,248,88
11241023@N03,4.5630713,248,88
11241023@N03,4.4909353,248,88
11241023@N03,4.171731,248,88
11241023@N03,4.5151014,248,88
11241023@N03,4.898225,248,88
11241023@N03,4.6635056,248,88
11241023@N03,5.357757,248,88
11241023@N03,5.1908836,248,88
11241023@N03,4.410021,248,88
11241023@N03,4.2015944,248,88
11241023@N03,3.2773411,248,88
11241023@N03,4.598832,248,88
11241023@N03,5.1002927,248,88
11241023@N03,4.584533,248,88
11241023@N03,4.262178,248,88
11241023@N03,4.919425,248,88
11241023@N03,5.6370244,248,88
11241023@N03,5.0313253,248,88
11241023@N03,4.9207745,248,88
11241023@N03,4.5433245,248,88
11241023@N03,5.209105,248,88
11241023@N03,4.271375,248,88
11241023@N03,4.2578526,248,88
11241023@N03,4.4133654,248,88
11241023@N03,4.521255,248,88
11241023@N03,5.071258,248,88
11241023@N03,4.529477,248,88
11241023@N03,4.755805,248,88
11241023@N03,6.042093,248,88
11241023@N03,3.903698,248,88
11241023@N03,4.706777,248,88
11241023@N03,4.51281,248,88
11241023@N03,4.7326765,248,88
11241023@N03,4.493002,248,88
11241023@N03,4.7177763,248,88
11241023@N03,4.6036925,248,88
11241023@N03,4.4606113,248,88
11241023@N03,5.499044,248,88
11241023@N03,4.549591,248,88
11241023@N03,4.956621,248,88
11241023@N03,4.491684,248,88
11241023@N03,4.7374525,248,88
11241023@N03,4.335582,248,88
11241023@N03,4.7584906,248,88
11241023@N03,5.0972795,248,88
11241023@N03,4.9255214,248,88
11241023@N03,4.9772825,248,88
11241023@N03,5.1894107,248,88
11241023@N03,5.1713386,248,88
11241023@N03,3.5991623,248,88
11241023@N03,4.667188,248,88
11241023@N03,5.124512,248,88
11241023@N03,5.1313496,248,88
11241023@N03,4.2593703,248,88
11241023@N03,5.0750146,248,88
11241023@N03,4.3799853,248,88
11305337@N02,5.3457146,107,30
11493299@N00,5.171586,420,79
11741671@N03,5.86497,123,30
11741671@N03,5.3691053,123,30
11939556@N00,5.2981434,368,76
11939556@N00,4.825983,151,68
11939556@N00,5.234133,587,16, 17
12002368@N08,5.711367,368,76
12002368@N08,4.929644,151,68
12002368@N08,4.8678527,612,10, 20
12002368@N08,6.896987,605,13
12002368@N08,5.128618,410,81
12053105@N03,4.360958,639,28
12053105@N03,4.7747135,639,28
12053105@N03,5.025462,106,30
12053105@N03,4.7828007,9,43
12053105@N03,4.7481613,106,30
12053105@N03,5.204259,9,43
12053105@N03,4.790492,639,28
12053105@N03,4.7418246,106,30
12053105@N03,4.7653484,106,30
122557483@N02,5.237342,368,76
122557483@N02,4.703435,368,76
122557483@N02,5.645009,104,30
12256642@N00,4.413762,699,41
12256642@N00,4.999655,147,44
12256642@N00,4.2708154,699,41
12256642@N00,5.576323,303,72
12256642@N00,4.86425,194,71
12256642@N00,4.833821,147,44
12256642@N00,5.93787,295,64
12256642@N00,4.234176,194,71
12256642@N00,4.939842,194,71
12256642@N00,4.523115,147,44
12256642@N00,4.9257474,147,44
12256642@N00,4.568013,194,71
12256642@N00,4.935729,168,62
12256642@N00,4.7553825,147,44
12256642@N00,4.7975655,147,44
12256642@N00,4.6865764,303,72
12256642@N00,4.758915,656,41
12256642@N00,5.165152,699,41
12256642@N00,4.5300894,303,72
12256642@N00,4.942697,147,44
12256642@N00,5.1587257,147,44
12256642@N00,4.9299893,699,41
12256642@N00,4.5372286,10,43
12256642@N00,5.0009465,699,41
12256642@N00,5.3326874,699,41
12256642@N00,5.210627,303,72
12256642@N00,5.482008,147,44
12256642@N00,5.3108726,10,43
12256642@N00,5.0541887,147,44
12256642@N00,4.9670353,194,71
12256642@N00,5.167676,303,72
12256642@N00,4.9705143,147,44
12256642@N00,4.816637,147,44
12256642@N00,4.935097,168,62
12256642@N00,4.979991,147,44
12256642@N00,4.6414948,147,44
12256642@N00,5.050155,147,44
12256642@N00,4.9946103,303,72
12256642@N00,4.923463,699,41
12256642@N00,5.108231,147,44
12256642@N00,5.122261,147,44
12256642@N00,5.1373796,147,44
12256642@N00,4.380927,147,44
12256642@N00,4.736244,168,62
12256642@N00,4.327651,10,43
12256642@N00,5.2654133,699,41
12256642@N00,4.76643,303,72
12256642@N00,4.740342,168,62
12256642@N00,5.1930766,194,71
12256642@N00,5.1422353,147,44
12256642@N00,5.3176455,168,62
12256642@N00,5.0319123,699,41
12256642@N00,4.977589,147,44
12256642@N00,4.2772627,295,64
12256642@N00,5.176201,303,72
12256642@N00,5.099135,10,43
12284993@N00,5.416515,134,30
12284993@N00,4.5203524,134,30
12284993@N00,5.418146,134,30
12305870@N08,6.5170894,106,30
12305870@N08,4.835253,293,72
12309739@N00,3.6158662,630,20
12452841@N00,5.021081,232,72, 88
12452841@N00,4.830139,232,72, 88
12452841@N00,4.6759744,587,16, 17
12452841@N00,4.7958155,264,88
12452841@N00,4.6501527,1113,32
12452841@N00,4.800482,610,10, 13
12452841@N00,4.9637985,151,68
12452841@N00,5.1268888,66,58
12452841@N00,4.410631,1113,32
12452841@N00,4.58923,250,88
12452841@N00,4.250953,610,10, 13
12452841@N00,4.9866753,319,69
12452841@N00,4.035308,610,10, 13
12452841@N00,4.3850374,59,58
12452841@N00,4.92611,66,58
12452841@N00,4.893421,155,68
12452841@N00,4.7784705,66,58
12452841@N00,4.504463,151,68
12452841@N00,4.6763015,232,72, 88
12452841@N00,4.8391476,294,72
12452841@N00,4.7132406,155,68
12452841@N00,4.62731,155,68
12452841@N00,4.766753,484,26
12452841@N00,4.5041394,1246,82
12452841@N00,4.1566467,319,69
12452841@N00,5.2271724,151,68
12452841@N00,4.51666,1248,82
12452841@N00,4.9250894,155,68
12452841@N00,5.0002956,155,68
12452841@N00,4.661392,67,58
12452841@N00,4.5268946,630,20
12452841@N00,4.79906,610,10, 13
12452841@N00,4.5960703,615,10, 20
12452841@N00,4.495043,151,68
12452841@N00,4.5760655,497,83
12452841@N00,4.5748186,564,16, 20
12452841@N00,4.682792,322,70
12452841@N00,4.4328985,294,72
12452841@N00,4.9111595,151,68
12452841@N00,5.045477,59,58
12452841@N00,4.7778144,357,76
12452841@N00,4.8415165,234,88
12452841@N00,4.290457,217,88
12452841@N00,4.809799,232,72, 88
12452841@N00,4.37244,67,58
12452841@N00,4.0069475,151,68
12452841@N00,4.85289,462,26
12452841@N00,5.4029307,155,68
12452841@N00,4.888035,353,76
12452841@N00,5.0192885,319,69
12452841@N00,4.5010424,626,10
12452841@N00,4.6648607,232,72, 88
12452841@N00,4.9909515,1116,32
12452841@N00,4.770564,462,26
12452841@N00,4.637249,1116,32
12452841@N00,5.2804737,594,10, 13, 20
12452841@N00,4.7856865,91,33
12452841@N00,4.703808,151,68
12452841@N00,4.7024746,151,68
12452841@N00,4.630615,155,68
12452841@N00,5.0356264,466,26
12452841@N00,4.9769516,151,68
12452841@N00,4.3827477,1249,82
12452841@N00,4.600412,630,20
12452841@N00,4.2402515,59,58
12452841@N00,4.2966304,1118,32
12452841@N00,5.0160685,67,58
12452841@N00,4.961702,197,88
12452841@N00,5.356212,322,70
12452841@N00,4.8415213,151,68
12452841@N00,5.154033,1248,82
12452841@N00,4.537012,59,58
12452841@N00,4.6603465,217,88
12452841@N00,4.4607987,1245,82
12452841@N00,4.620267,1117,32
12452841@N00,4.959732,191,88
12452841@N00,3.777254,410,81
12452841@N00,5.1330953,191,88
12452841@N00,5.1945333,151,68
12452841@N00,4.88713,151,68
12452841@N00,4.813729,264,88
12452841@N00,4.408452,67,58
12452841@N00,4.7656994,191,88
12452841@N00,4.8443155,626,10
12452841@N00,4.606073,564,16, 20
12452841@N00,4.7378006,232,72, 88
12452841@N00,5.110626,217,88
12452841@N00,4.1889114,293,72
12452841@N00,4.731114,497,83
12452841@N00,3.9644387,603,13
12452841@N00,4.822935,155,68
12452841@N00,4.240612,232,72, 88
12452841@N00,4.796151,294,72
12452841@N00,4.5511293,1245,82
12452841@N00,4.9776425,59,58
12452841@N00,5.1174927,264,88
12452841@N00,4.983507,1246,82
12452841@N00,4.6372023,151,68
12452841@N00,4.563144,151,68
12452841@N00,4.5481334,245,88
12452841@N00,4.2587576,151,68
12452841@N00,4.773388,151,68
12452841@N00,4.597929,186,64
12452841@N00,4.798849,322,70
12452841@N00,4.8001785,610,10, 13
12452841@N00,4.719473,1114,32
12452841@N00,4.582681,151,68
12452841@N00,4.3351455,191,88
12452841@N00,4.84814,1248,82
12452841@N00,4.314289,322,70
12452841@N00,4.744585,294,72
12452841@N00,4.3121753,319,69
12452841@N00,4.940277,90,33
12452841@N00,3.8362617,630,20
12452841@N00,5.071536,151,68
12452841@N00,4.981389,319,69
12452841@N00,4.8003764,495,83
12452841@N00,5.181641,484,26
12452841@N00,5.310964,608,10, 13
12452841@N00,4.708927,626,10
12452841@N00,4.9794064,151,68
12452841@N00,4.45599,610,10, 13
12452841@N00,4.7582235,626,10
12452841@N00,4.940428,191,88
12452841@N00,5.105272,327,70
12452841@N00,4.697008,626,10
12452841@N00,4.5500994,159,88
12452841@N00,5.0635233,319,69
12452841@N00,4.7206078,485,26
12452841@N00,4.6548944,322,70
12452841@N00,4.6397285,630,20
12452841@N00,4.8120446,244,88
12452841@N00,4.4036922,621,20
12452841@N00,4.614423,1244,82
12452841@N00,4.405403,292,64
12452841@N00,5.0048037,1117,32
12452841@N00,4.99654,625,10, 14
12452841@N00,4.579708,497,83
12452841@N00,5.6157117,1245,82
12452841@N00,4.3986087,461,26
12452841@N00,4.7046776,1244,82
12452841@N00,4.3102217,232,72, 88
12452841@N00,4.4037743,323,70
12452841@N00,4.9935985,151,68
12452841@N00,4.919981,239,88
12452841@N00,4.610921,249,88
12452841@N00,4.489541,191,88
12452841@N00,5.1689606,66,58
12452841@N00,5.0266104,322,70
12452841@N00,4.719947,320,69
12452841@N00,5.0631166,151,68
12452841@N00,4.5115247,264,88
12452841@N00,4.359909,564,16, 20
12452841@N00,4.904913,322,70
12452841@N00,5.099679,155,68
12452841@N00,3.9112341,483,26
12452841@N00,4.8185663,232,72, 88
12452841@N00,5.647578,132,30
12452841@N00,4.7656646,294,72
12452841@N00,5.092551,603,13
12452841@N00,5.3384933,1117,32
12452841@N00,5.311804,1248,82
12452841@N00,4.5074177,151,68
12452841@N00,3.9571817,151,68
12452841@N00,4.64915,613,20
12452841@N00,3.7528944,587,16, 17
12452841@N00,4.7728004,156,68
12452841@N00,4.9847846,151,68
12452841@N00,5.005453,497,83
12452841@N00,4.8299737,155,68
12452841@N00,4.8469496,151,68
12452841@N00,4.920699,253,88
12452841@N00,4.9369383,210,88
12452841@N00,4.721269,210,88
12452841@N00,5.182938,1248,82
12452841@N00,5.277795,1114,32
12452841@N00,5.1743317,151,68
12452841@N00,4.3978252,625,10, 14
12452841@N00,4.483319,1249,82
12452841@N00,5.01123,264,88
12452841@N00,4.655693,69,58
12452841@N00,4.809988,244,88
12452841@N00,4.571496,264,88
12452841@N00,4.2513275,155,68
12452841@N00,4.706814,610,10, 13
12452841@N00,5.101403,607,10, 13
12452841@N00,4.8357334,59,58
12452841@N00,4.00568,67,58
12452841@N00,4.4261637,151,68
12452841@N00,4.2248726,59,58
12452841@N00,4.705158,621,20
12452841@N00,4.7786417,59,58
12452841@N00,4.4509354,151,68
12452841@N00,4.49998,1114,32
12452841@N00,4.8892508,1245,82
12452841@N00,4.678816,66,58
12452841@N00,4.972275,1248,82
12452841@N00,5.6334076,294,72
12452841@N00,5.2376294,155,68
12452841@N00,4.762928,410,81
12452841@N00,4.9231358,155,68
12452841@N00,4.666335,495,83
12452841@N00,4.5801673,59,58
12452841@N00,4.6067953,91,33
12452841@N00,4.6944895,319,69
12452841@N00,4.8512907,1116,32
12452841@N00,4.3347974,367,76
12452841@N00,4.46157,151,68
12452841@N00,4.563534,369,76
12452841@N00,4.680477,610,10, 13
12452841@N00,4.4550076,486,26
12452841@N00,4.743839,217,88
12452841@N00,5.0739083,262,88
12452841@N00,4.695877,1248,82
12452841@N00,4.376849,1112,32
12452841@N00,5.132766,322,70
12452841@N00,4.9075613,232,72, 88
12452841@N00,5.1972227,151,68
12452841@N00,4.720089,151,68
12452841@N00,4.8368225,486,26
12452841@N00,4.847609,232,72, 88
12452841@N00,5.0179815,1114,32
12452841@N00,3.924443,1244,82
12452841@N00,4.374986,1117,32
12452841@N00,4.5591984,151,68
12452841@N00,5.0698595,151,68
12452841@N00,4.542735,116,30
12452841@N00,4.5173235,485,26
12452841@N00,4.401368,66,58
12452841@N00,4.141576,67,58
12452841@N00,4.3245745,322,70
12452841@N00,5.326218,244,88
12452841@N00,4.882675,1113,32
12452841@N00,5.0493736,59,58
12452841@N00,5.147638,155,68
12452841@N00,4.515234,1249,82
12452841@N00,5.223677,155,68
12452841@N00,4.47086,487,26
12452841@N00,4.0373454,564,16, 20
12452841@N00,4.469494,461,26
12452841@N00,5.301703,319,69
12452841@N00,4.4689035,501,83
12452841@N00,4.595313,151,68
12452841@N00,5.5011315,104,30
12452841@N00,4.6206236,151,68
12452841@N00,5.2489014,1244,82
12452841@N00,4.1548157,1118,32
12452841@N00,4.732807,236,72
12452841@N00,4.6535454,319,69
12452841@N00,4.4864473,1248,82
12452841@N00,4.430505,186,64
12452841@N00,4.397975,474,26
12452841@N00,5.0204315,151,68
12452841@N00,4.842361,264,88
12452841@N00,4.6621265,1113,32
12452841@N00,5.118925,323,70
12452841@N00,4.4029055,1117,32
12452841@N00,5.058891,323,70
12452841@N00,4.283374,630,20
12452841@N00,4.4479313,322,70
12452841@N00,4.089216,67,58
12452841@N00,3.8204668,1248,82
12452841@N00,4.441217,1114,32
12452841@N00,4.59129,369,76
12452841@N00,4.9965053,1118,32
12452841@N00,4.740762,66,58
12452841@N00,4.6157484,155,68
12452841@N00,4.615115,294,72
12452841@N00,4.784518,564,16, 20
12452841@N00,4.560542,495,83
12452841@N00,4.442589,1113,32
12452841@N00,4.982316,295,64
