,uid,datetime,,lng,lat
738,75,8,0,135.75892,35.0221215
739,75,9,18,135.7634075,35.0223815
740,75,9,44,135.75892,35.0221215
741,75,10,17,135.7634075,35.0223815
742,75,11,17,135.75892,35.0221215
743,75,12,18,135.7679695,35.016412
744,75,12,51,135.7634075,35.0223815
745,75,13,13,135.75892,35.0221215
746,75,14,4,135.7634075,35.0223815
747,75,14,38,135.7679695,35.016412
748,75,16,2,135.75892,35.0221215
749,75,16,44,135.7634075,35.0223815
750,76,8,0,135.677087,35.0163655
751,76,8,42,135.67436,35.015765
752,77,8,0,135.7789385,35.003255
753,77,8,32,135.779793,34.9968395
754,77,8,58,135.7789385,35.003255
755,77,10,44,135.7746525,35.004084
756,77,11,9,135.779793,34.9968395
757,77,11,35,135.7655235,34.993912
758,77,15,21,135.7789385,35.003255
759,77,15,54,135.774561,35.0003805
760,77,16,15,135.7789385,35.003255
761,77,16,45,135.7746525,35.004084
762,77,17,18,135.7605385,34.9912315
763,78,8,0,135.7948215,35.0139625
764,78,8,30,135.792265,35.0104415
765,78,9,42,135.7746525,35.004084
766,78,10,3,135.792265,35.0104415
767,78,10,29,135.7948215,35.0139625
768,78,11,19,135.7746525,35.004084
769,78,11,53,135.774561,35.0003805
770,78,12,27,135.7948215,35.0139625
771,78,12,51,135.789014,35.017019
772,78,13,26,135.774561,35.0003805
773,78,18,32,135.765176,34.9962555
774,78,19,55,135.779793,34.9968395
775,79,8,0,135.760971,35.044259
776,79,8,39,135.7302265,35.0398385
777,79,9,15,135.73175,35.0357935
778,79,10,49,135.7353195,35.029866
779,79,12,58,135.7302265,35.0398385
780,79,13,57,135.7323215,35.032136
781,79,14,26,135.7353195,35.029866
782,79,14,58,135.765176,34.9962555
783,79,16,36,135.760971,35.044259
784,79,18,4,135.7538105,34.9894565
785,79,18,54,135.754661,34.985201
786,79,19,50,135.7302265,35.0398385
787,80,8,0,135.731444,35.003197
788,80,8,37,135.754661,34.985201
789,80,9,21,135.7746525,35.004084
790,80,9,48,135.731444,35.003197
791,81,8,0,135.876079,35.007397
792,81,8,22,135.7538105,34.9894565
793,81,8,54,135.876079,35.007397
794,81,10,5,135.818413,34.9917495
795,81,11,8,135.876079,35.007397
796,81,13,14,135.7538105,34.9894565
797,81,13,46,135.876079,35.007397
798,81,19,10,135.7538105,34.9894565
799,81,19,51,135.818413,34.9917495
800,82,8,0,135.7715805,34.9919985
801,82,8,30,135.7731105,34.9925735
802,82,11,20,135.7655235,34.993912
803,82,12,20,135.7731105,34.9925735
804,82,12,47,135.7715805,34.9919985
805,82,14,25,135.7731105,34.9925735
806,82,16,8,135.7715805,34.9919985
807,83,8,0,135.799019,34.9248745
808,83,10,21,135.754661,34.985201
809,83,10,45,135.756622,34.987583
810,83,11,5,135.754661,34.985201
811,83,11,28,135.799019,34.9248745
812,83,12,43,135.7605855,34.929043
813,83,14,35,135.799019,34.9248745
814,83,19,17,135.754661,34.985201
815,84,8,0,135.770812,34.9801695
816,84,8,30,135.7718915,34.97757
817,84,9,18,135.770812,34.9801695
818,84,11,54,135.7718915,34.97757
819,84,13,26,135.770812,34.9801695
820,84,14,47,135.756622,34.987583
821,84,16,3,135.7718915,34.97757
822,84,17,17,135.770812,34.9801695
823,84,18,2,135.756622,34.987583
824,84,18,27,135.770812,34.9801695
825,84,19,45,135.756622,34.987583
826,85,8,0,135.7856925,35.0537035
827,85,8,24,135.7817325,35.0154755
828,85,8,50,135.7828155,35.0130485
829,85,9,33,135.7817325,35.0154755
830,85,10,7,135.774561,35.0003805
831,85,13,14,135.7655235,34.993912
832,85,13,47,135.7817325,35.0154755
833,85,14,13,135.781704,35.0102175
834,85,14,57,135.765363,35.0129715
835,85,16,11,135.7828155,35.0130485
836,86,8,0,135.8108285,34.951979
837,86,8,56,135.818413,34.9917495
838,86,9,53,135.8108285,34.951979
839,86,10,35,135.8217265,34.95134
840,86,11,49,135.804262,34.8920415
841,86,12,29,135.8103125,34.8899255
842,86,13,0,135.804262,34.8920415
843,87,8,0,135.8134,34.88996
844,87,8,22,135.8103125,34.8899255
845,87,10,28,135.8134,34.88996
846,87,11,15,135.804262,34.8920415
847,87,11,37,135.8103125,34.8899255
848,87,12,48,135.8134,34.88996
849,87,15,32,135.8103125,34.8899255
850,87,16,39,135.8134,34.88996
851,87,17,19,135.767355,34.9883835
852,87,17,53,135.8134,34.88996
853,87,18,22,135.8103125,34.8899255
854,87,19,16,135.807436,34.8900065
855,87,19,41,135.8134,34.88996
856,88,8,0,135.748985,35.008217
857,88,8,38,135.7497795,35.010972
858,88,10,19,135.748985,35.008217
859,88,10,47,135.7497795,35.010972
860,88,11,22,135.748985,35.008217
861,88,11,42,135.7497795,35.010972
862,88,12,8,135.748985,35.008217
863,88,12,39,135.7497795,35.010972
864,88,13,17,135.748985,35.008217
865,88,14,31,135.7497795,35.010972
866,88,15,9,135.748985,35.008217
867,88,15,50,135.7679695,35.016412
868,88,17,28,135.7817325,35.0154755
869,89,8,0,135.7668325,35.0382665
870,89,8,54,135.749473,35.0139545
871,89,9,46,135.7668325,35.0382665
872,89,12,13,135.749473,35.0139545
873,89,15,28,135.7668325,35.0382665
874,89,16,48,135.749473,35.0139545
875,90,8,0,135.838644,35.07029
876,90,8,33,135.754661,34.985201
877,90,10,18,135.838644,35.07029
878,90,18,55,135.754661,34.985201
879,90,19,18,135.756622,34.987583
880,91,8,0,135.7517045,35.0186945
881,91,9,18,135.7497795,35.010972
882,91,9,42,135.7517045,35.0186945
883,91,10,24,135.7679695,35.016412
884,91,12,12,135.7497795,35.010972
885,91,13,11,135.749473,35.0139545
886,91,16,3,135.7570505,35.0037495
887,91,16,28,135.7679695,35.016412
888,91,17,30,135.7517045,35.0186945
889,91,18,59,135.7679695,35.016412
890,91,19,44,135.7634075,35.0223815
891,92,8,0,135.779745,35.0007465
892,92,8,22,135.777969,35.0010785
893,92,9,34,135.7789385,35.003255
894,92,10,22,135.777969,35.0010785
895,92,11,4,135.7679695,35.016412
896,92,11,38,135.7634075,35.0223815
897,92,16,1,135.777969,35.0010785
898,92,17,30,135.7634075,35.0223815
899,92,18,13,135.761855,35.03259
900,92,18,52,135.7634075,35.0223815
901,92,19,14,135.777969,35.0010785
902,93,8,0,135.6852865,35.000103
903,93,8,38,135.677087,35.0163655
904,93,10,22,135.68444,35.01615
905,93,11,16,135.677087,35.0163655
906,93,12,9,135.6814325,35.0177845
907,93,12,50,135.677087,35.0163655
908,93,13,22,135.6852865,35.000103
909,93,14,13,135.7570505,35.0037495
910,93,17,41,135.756622,34.987583
911,93,18,50,135.6814325,35.0177845
912,93,19,13,135.677087,35.0163655
913,94,8,0,135.677087,35.0163655
914,94,8,49,135.6814325,35.0177845
915,94,9,12,135.677087,35.0163655
916,94,9,40,135.6814325,35.0177845
917,94,10,0,135.677087,35.0163655
918,94,10,20,135.6814325,35.0177845
919,94,10,47,135.748985,35.008217
920,94,11,24,135.747848,34.9816885
921,94,11,51,135.754661,34.985201
922,94,12,17,135.748985,35.008217
923,94,17,54,135.6814325,35.0177845
924,94,19,0,135.748985,35.008217
925,95,8,0,135.7761325,35.006611
926,95,8,20,135.7800475,35.0189255
927,95,8,43,135.7817325,35.0154755
928,95,9,25,135.7679695,35.016412
929,95,12,10,135.779793,34.9968395
930,95,14,0,135.784286,34.994452
931,95,15,35,135.7761325,35.006611
932,95,17,29,135.779793,34.9968395
933,95,18,5,135.7679695,35.016412
934,95,18,36,135.774561,35.0003805
935,95,19,35,135.779793,34.9968395
936,96,8,0,135.687512,34.891397
937,96,8,35,135.7497795,35.010972
938,96,9,21,135.7634075,35.0223815
939,96,10,40,135.754661,34.985201
940,96,11,4,135.756622,34.987583
941,96,11,28,135.687512,34.891397
942,96,12,12,135.765176,34.9962555
943,96,12,36,135.7634075,35.0223815
944,96,13,12,135.765176,34.9962555
945,96,15,11,135.756622,34.987583
946,96,16,31,135.7538105,34.9894565
947,96,17,27,135.7634075,35.0223815
948,96,18,3,135.7746525,35.004084
949,96,19,4,135.7634075,35.0223815
950,96,19,32,135.756622,34.987583
951,97,8,0,135.7756845,35.015613
952,97,8,21,135.7679695,35.016412
953,97,10,36,135.7756845,35.015613
954,97,10,57,135.7679695,35.016412
955,97,11,19,135.7570505,35.0037495
956,97,12,1,135.7679695,35.016412
957,97,12,25,135.754661,34.985201
958,97,14,21,135.756622,34.987583
959,97,15,8,135.7679695,35.016412
960,97,15,33,135.781704,35.0102175
961,97,15,56,135.7679695,35.016412
962,97,17,31,135.7570505,35.0037495
963,97,17,57,135.7715805,34.9919985
964,97,19,6,135.7756845,35.015613
965,98,8,0,135.7655235,34.993912
966,98,9,41,135.754661,34.985201
967,98,10,20,135.756622,34.987583
968,98,10,50,135.754661,34.985201
969,98,11,19,135.7655235,34.993912
970,98,11,52,135.756622,34.987583
971,98,12,27,135.7655235,34.993912
972,98,12,47,135.756622,34.987583
973,98,13,17,135.7655235,34.993912
974,98,14,5,135.756622,34.987583
975,98,16,22,135.754661,34.985201
976,98,16,48,135.756622,34.987583
977,98,17,15,135.754661,34.985201
978,99,8,0,135.818413,34.9917495
979,99,8,28,135.7679695,35.016412
980,99,8,49,135.7634075,35.0223815
981,99,10,44,135.7570505,35.0037495
982,99,11,10,135.7634075,35.0223815
983,99,11,45,135.818413,34.9917495
984,99,12,40,135.7605385,34.9912315
985,100,8,0,135.8005595,35.0381855
986,100,8,21,135.792265,35.0104415
987,100,9,16,135.8005595,35.0381855
988,100,19,54,135.792265,35.0104415
989,101,8,0,135.765176,34.9962555
990,101,8,43,135.7605385,34.9912315
991,101,9,24,135.765176,34.9962555
992,101,9,45,135.754661,34.985201
993,101,12,22,135.7605385,34.9912315
994,101,12,44,135.765176,34.9962555
995,101,13,40,135.7605385,34.9912315
996,101,16,23,135.765176,34.9962555
997,101,16,50,135.7655235,34.993912
998,101,18,38,135.7605385,34.9912315
999,102,8,0,135.7718915,34.97757
1000,102,8,24,135.770812,34.9801695
1001,102,8,46,135.7718915,34.97757
1002,102,10,3,135.770812,34.9801695
1003,102,10,27,135.7718915,34.97757
1004,102,13,32,135.770812,34.9801695
1005,102,14,10,135.7718915,34.97757
1006,102,14,34,135.784286,34.994452
1007,102,16,29,135.7731105,34.9925735
1008,102,16,52,135.779793,34.9968395
1009,102,18,40,135.781384,35.0007055
1010,102,19,38,135.7718915,34.97757
1011,103,8,0,135.780687,35.0348495
1012,103,9,12,135.7679695,35.016412
1013,103,10,6,135.780687,35.0348495
1014,103,18,31,135.772834,35.037001
1015,103,19,1,135.7679695,35.016412
1016,103,19,41,135.781704,35.0102175
1017,104,8,0,135.7715805,34.9919985
1018,104,10,12,135.7731105,34.9925735
1019,104,10,38,135.772814,34.9876865
1020,104,11,10,135.7731105,34.9925735
1021,104,11,44,135.7715805,34.9919985
1022,104,12,17,135.7731105,34.9925735
1023,104,12,38,135.7715805,34.9919985
1024,104,15,10,135.7731105,34.9925735
1025,104,19,46,135.7715805,34.9919985
1026,105,8,0,135.7761325,35.006611
1027,105,8,32,135.7791445,35.006801
1028,105,10,18,135.781704,35.0102175
1029,105,12,18,135.7791445,35.006801
1030,105,12,39,135.7761325,35.006611
1031,105,14,0,135.7746525,35.004084
1032,105,16,18,135.774561,35.0003805
1033,105,17,26,135.7761325,35.006611
1034,105,17,53,135.774561,35.0003805
1035,105,18,15,135.781704,35.0102175
1036,105,18,46,135.7746525,35.004084
1037,106,8,0,135.781384,35.0007055
1038,106,8,24,135.779793,34.9968395
1039,106,9,57,135.781384,35.0007055
1040,106,11,43,135.779793,34.9968395
1041,106,12,7,135.781384,35.0007055
1042,106,12,36,135.774561,35.0003805
1043,106,13,1,135.781384,35.0007055
1044,106,13,25,135.7788415,34.9997495
1045,106,14,17,135.756622,34.987583
1046,106,15,18,135.754661,34.985201
1047,106,15,41,135.7788415,34.9997495
1048,106,18,6,135.756622,34.987583
1049,106,19,27,135.7788415,34.9997495
1050,107,8,0,135.7948215,35.0139625
1051,107,8,45,135.792265,35.0104415
1052,107,9,52,135.754661,34.985201
1053,107,10,56,135.756622,34.987583
1054,107,11,30,135.754661,34.985201
1055,107,11,56,135.756622,34.987583
1056,107,12,41,135.754661,34.985201
1057,107,13,9,135.756622,34.987583
1058,107,14,3,135.754661,34.985201
1059,107,16,14,135.756622,34.987583
1060,107,17,56,135.754661,34.985201
1061,107,19,59,135.7948215,35.0139625
1062,108,8,0,135.7895095,35.0215975
1063,108,8,36,135.818413,34.9917495
1064,108,8,56,135.7895095,35.0215975
1065,108,9,26,135.818413,34.9917495
1066,108,9,51,135.7895095,35.0215975
1067,108,10,19,135.7941705,35.021666
1068,108,10,53,135.7895095,35.0215975
1069,108,12,47,135.7941705,35.021666
1070,108,13,41,135.818413,34.9917495
1071,108,14,3,135.765176,34.9962555
1072,108,18,28,135.7895095,35.0215975
1073,108,18,52,135.7941705,35.021666
1074,108,19,50,135.7746525,35.004084
1075,109,8,0,135.66949,35.01664
1076,109,8,21,135.677087,35.0163655
1077,109,9,9,135.67436,35.015765
1078,109,11,7,135.6756455,35.0127105
1079,109,15,9,135.67436,35.015765
1080,109,15,42,135.66949,35.01664
1081,109,16,14,135.67436,35.015765
1082,109,17,17,135.66949,35.01664
1083,109,17,54,135.67436,35.015765
1084,109,18,17,135.6756455,35.0127105
1085,110,8,0,135.673455,35.02246
1086,110,8,35,135.677087,35.0163655
1087,110,9,6,135.673279,35.017037
1088,110,9,31,135.673455,35.02246
1089,110,10,21,135.673279,35.017037
1090,110,10,59,135.677087,35.0163655
1091,110,11,26,135.6701645,35.020495
1092,110,12,11,135.677087,35.0163655
1093,110,12,36,135.6701645,35.020495
1094,110,13,7,135.66773,35.021235
1095,110,13,47,135.6701645,35.020495
1096,110,14,15,135.673455,35.02246
1097,110,15,5,135.6701645,35.020495
1098,110,17,47,135.673279,35.017037
1099,110,18,9,135.6701645,35.020495
1100,110,18,44,135.673279,35.017037
1101,110,19,16,135.677087,35.0163655
1102,111,8,0,135.767355,34.9883835
1103,111,8,28,135.7731105,34.9925735
1104,111,10,42,135.767355,34.9883835
1105,111,11,10,135.7731105,34.9925735
1106,111,13,30,135.7941705,35.021666
1107,111,15,50,135.7746525,35.004084
1108,111,16,40,135.767355,34.9883835
1109,111,17,17,135.7731105,34.9925735
1110,111,17,41,135.765176,34.9962555
1111,111,18,21,135.756622,34.987583
1112,111,18,42,135.7731105,34.9925735
1113,111,19,3,135.765176,34.9962555
1114,111,19,24,135.7941705,35.021666
1115,111,19,45,135.767355,34.9883835
1116,112,8,0,135.7714875,35.013759
1117,112,9,39,135.7679695,35.016412
1118,112,10,5,135.7714875,35.013759
1119,112,10,31,135.7679695,35.016412
1120,112,11,53,135.787039,35.01212
1121,112,12,25,135.7679695,35.016412
1122,112,14,43,135.7714875,35.013759
1123,112,16,6,135.7679695,35.016412
1124,112,16,37,135.7714875,35.013759
1125,112,17,9,135.7679695,35.016412
1126,112,17,35,135.7634075,35.0223815
1127,112,18,3,135.7679695,35.016412
1128,112,18,26,135.7714875,35.013759
1129,112,19,23,135.7679695,35.016412
1130,113,8,0,135.7839345,35.0074415
1131,113,8,35,135.7679695,35.016412
1132,113,9,12,135.7839345,35.0074415
1133,113,10,17,135.7679695,35.016412
1134,113,10,56,135.7634075,35.0223815
1135,113,14,52,135.7679695,35.016412
1136,113,15,40,135.7839345,35.0074415
1137,113,16,29,135.781704,35.0102175
1138,113,17,14,135.7839345,35.0074415
1139,113,17,46,135.7634075,35.0223815
1140,113,19,26,135.7839345,35.0074415
1141,113,19,53,135.7634075,35.0223815
1142,114,8,0,135.6852865,35.000103
1143,114,9,17,135.7302265,35.0398385
1144,114,9,53,135.767355,34.9883835
1145,114,12,23,135.6852865,35.000103
1146,114,13,21,135.7302265,35.0398385
1147,114,15,1,135.6852865,35.000103
1148,114,15,52,135.7302265,35.0398385
1149,114,16,15,135.6852865,35.000103
1150,115,8,0,135.716333,35.019083
1151,115,8,57,135.7570505,35.0037495
1152,115,9,40,135.756622,34.987583
1153,115,10,6,135.7570505,35.0037495
1154,115,11,8,135.765176,34.9962555
1155,115,11,30,135.716333,35.019083
1156,115,12,21,135.7570505,35.0037495
1157,115,13,19,135.754661,34.985201
1158,115,13,54,135.7522195,34.991444
1159,115,15,32,135.7570505,35.0037495
1160,115,16,16,135.772814,34.9876865
1161,115,16,43,135.756622,34.987583
1162,115,18,22,135.7538105,34.9894565
1163,115,18,51,135.754661,34.985201
1164,116,8,0,135.7704425,34.956751
1165,116,19,14,135.754661,34.985201
1166,116,19,37,135.7704425,34.956751
1167,117,8,0,135.77699,34.9818425
1168,117,9,41,135.754661,34.985201
1169,117,10,17,135.77699,34.9818425
1170,117,10,38,135.774561,35.0003805
1171,117,11,20,135.779793,34.9968395
1172,117,15,5,135.774561,35.0003805
1173,117,16,19,135.77699,34.9818425
1174,117,16,43,135.774561,35.0003805
1175,117,17,10,135.77699,34.9818425
1176,117,17,48,135.7538105,34.9894565
1177,117,18,46,135.754661,34.985201
1178,117,19,10,135.7538105,34.9894565
1179,117,19,35,135.774561,35.0003805
1180,118,8,0,135.771951,34.976377
1181,118,9,8,135.770812,34.9801695
1182,118,12,5,135.771951,34.976377
1183,118,12,42,135.7718915,34.97757
1184,118,13,4,135.770812,34.9801695
1185,118,13,40,135.7538105,34.9894565
1186,118,14,5,135.770812,34.9801695
1187,118,14,43,135.7679695,35.016412
1188,119,8,0,135.771638,35.0193825
1189,119,8,30,135.7679695,35.016412
1190,119,8,58,135.7733285,34.988931
1191,119,9,18,135.7679695,35.016412
1192,119,10,17,135.7634075,35.0223815
1193,119,12,39,135.7679695,35.016412
1194,119,13,10,135.7655235,34.993912
1195,120,8,0,135.7698025,34.968526
1196,120,12,13,135.7538105,34.9894565
1197,121,8,0,135.67516,35.009883
1198,121,8,42,135.677087,35.0163655
1199,121,14,28,135.6756455,35.0127105
1200,121,14,56,135.677087,35.0163655
1201,121,15,21,135.6814325,35.0177845
1202,122,8,0,135.67436,35.015765
1203,122,10,25,135.677087,35.0163655
1204,123,8,0,135.7718915,34.97757
1205,123,8,28,135.7698025,34.968526
1206,123,8,54,135.754661,34.985201
1207,123,9,21,135.756622,34.987583
1208,123,9,47,135.754661,34.985201
1209,123,10,12,135.7605385,34.9912315
1210,123,10,34,135.754661,34.985201
1211,123,10,59,135.7698025,34.968526
1212,123,11,22,135.770812,34.9801695
1213,123,11,55,135.7538105,34.9894565
1214,123,12,33,135.7605385,34.9912315
1215,123,13,59,135.770812,34.9801695
1216,123,14,38,135.754661,34.985201
1217,123,15,17,135.770812,34.9801695
1218,123,15,56,135.754661,34.985201
1219,123,16,23,135.7605385,34.9912315
1220,123,17,14,135.770812,34.9801695
1221,123,17,59,135.7718915,34.97757
1222,123,19,4,135.754661,34.985201
1223,124,8,0,135.744895,35.04319
1224,124,9,19,135.7353195,35.029866
1225,124,12,58,135.744895,35.04319
1226,124,15,13,135.754661,34.985201
1227,124,15,45,135.749473,35.0139545
1228,124,16,7,135.744895,35.04319
1229,124,18,32,135.749473,35.0139545
1230,124,19,27,135.7634075,35.0223815
1231,124,19,54,135.749473,35.0139545
1232,125,8,0,135.7973265,35.0236895
1233,125,9,20,135.7941705,35.021666
1234,125,9,46,135.774561,35.0003805
1235,125,11,57,135.771,35.0003615
1236,126,8,0,135.80606,34.9141
1237,126,8,37,135.756622,34.987583
1238,126,8,59,135.7538105,34.9894565
1239,127,8,0,135.7800615,34.96749
1240,127,14,9,135.7718915,34.97757
1241,127,14,31,135.779793,34.9968395
1242,127,17,0,135.7718915,34.97757
1243,127,17,22,135.7800615,34.96749
1244,127,17,49,135.754661,34.985201
1245,127,18,22,135.7718915,34.97757
1246,128,8,0,135.781384,35.0007055
1247,128,9,31,135.7746525,35.004084
1248,128,10,17,135.781384,35.0007055
1249,128,11,6,135.7746525,35.004084
1250,128,16,7,135.765669,35.0096815
1251,128,16,49,135.7634075,35.0223815
1252,129,8,0,135.67952,35.028655
1253,129,8,37,135.6814325,35.0177845
1254,129,9,8,135.67952,35.028655
1255,129,10,17,135.6756455,35.0127105
1256,129,10,38,135.67952,35.028655
1257,129,11,8,135.6814325,35.0177845
1258,129,19,38,135.677087,35.0163655
1259,130,8,0,135.756622,34.987583
1260,130,8,23,135.754661,34.985201
1261,130,8,43,135.756622,34.987583
1262,130,9,23,135.754661,34.985201
1263,130,10,37,135.756622,34.987583
1264,130,11,30,135.754661,34.985201
